date,amount,method
2026-03-29,2450.000,USDT
2026-03-29,5400.00,BALANCE
2026-03-29,2450.000,USDT
2026-03-29,3500.000,USDT
2026-03-29,3780.000,USDT
2026-03-29,3780.000,USDT
2026-03-29,2450.000,USDT
2026-03-29,3300.00,BALANCE
2026-03-29,2000.00,nirvana
2026-03-29,2450.000,USDT
2026-03-29,3500.00,BALANCE
2026-03-29,3300.00,BALANCE
2026-03-29,2310.000,USDT
2026-03-29,8500.00,BALANCE
2026-03-29,3780.000,USDT
2026-03-29,5000.00,card
2026-03-29,7800.00,BALANCE
2026-03-29,3500.00,card
2026-03-29,3500.00,BALANCE
2026-03-29,3500.00,BALANCE
2026-03-29,3010.000,USDT
2026-03-29,5400.00,card
2026-03-29,3300.00,card
2026-03-29,5400.00,BALANCE
2026-03-29,3500.00,card
2026-03-29,5400.00,card
2026-03-29,7000.00,card
2026-03-29,5000.00,BALANCE
2026-03-29,5400.00,card
2026-03-29,2500.00,card
2026-03-29,5400.00,card
2026-03-29,3300.00,BALANCE
2026-03-29,2000.00,nirvana
2026-03-29,8500.00,BALANCE
2026-03-29,2310.000,USDT
2026-03-29,5460.000,USDT
2026-03-29,3500.00,card
2026-03-29,3500.00,BALANCE
2026-03-29,5400.00,BALANCE
2026-03-29,2500.00,card
2026-03-29,5400.00,card
2026-03-29,3500.000,USDT
2026-03-29,2500.00,card
2026-03-29,3570.000,USDT
2026-03-29,2450.000,USDT
2026-03-29,5400.00,card
2026-03-29,3500.00,card
2026-03-29,3500.00,BALANCE
2026-03-29,1000.00,card
2026-03-29,2500.00,card
2026-03-29,3300.00,BALANCE
2026-03-29,3500.00,BALANCE
2026-03-29,5400.00,BALANCE
2026-03-29,2310.000,USDT
2026-03-29,3780.000,USDT
2026-03-29,5400.00,card
2026-03-29,3500.00,BALANCE
2026-03-29,3500.00,BALANCE
2026-03-29,3300.00,nirvana
2026-03-29,5400.00,BALANCE
2026-03-29,1400.000,USDT
2026-03-29,3300.00,card
2026-03-29,5000.00,card
2026-03-29,2000.00,nirvana
2026-03-29,8500.00,card
2026-03-29,8500.00,BALANCE
2026-03-29,5400.00,card
2026-03-29,3500.00,BALANCE
2026-03-29,3300.00,BALANCE
2026-03-29,3780.000,USDT
2026-03-29,2310.000,USDT
2026-03-29,5460.000,USDT
2026-03-29,2450.000,USDT
2026-03-29,4200.000,USDT
2026-03-29,3300.00,card
2026-03-29,2000.00,nirvana
2026-03-29,2450.000,USDT
2026-03-29,3500.00,card
2026-03-29,2450.000,USDT
2026-03-29,5400.00,card
2026-03-29,3780.000,USDT
2026-03-29,3780.000,USDT
2026-03-29,2450.000,USDT
2026-03-28,5000.00,BALANCE
2026-03-28,5400.00,BALANCE
2026-03-28,3500.00,BALANCE
2026-03-28,2500.00,BALANCE
2026-03-28,2000.00,BALANCE
2026-03-28,5000.00,BALANCE
2026-03-28,1750.000,USDT
2026-03-28,1890.000,USDT
2026-03-28,2030.000,USDT
2026-03-28,8500.00,BALANCE
2026-03-28,2310.000,USDT
2026-03-28,3500.00,BALANCE
2026-03-28,2450.000,USDT
2026-03-28,2000.00,BALANCE
2026-03-28,8500.00,BALANCE
2026-03-28,2450.000,USDT
2026-03-28,3300.00,BALANCE
2026-03-28,5400.00,card
2026-03-28,2450.000,USDT
2026-03-28,3500.00,card
2026-03-28,3780.000,USDT
2026-03-28,3500.00,card
2026-03-28,2000.00,nirvana
2026-03-28,2000.00,BALANCE
2026-03-28,2000.00,nirvana
2026-03-28,5400.00,BALANCE
2026-03-28,8500.00,nirvana
2026-03-28,2000.00,card
2026-03-28,3300.00,BALANCE
2026-03-28,3780.000,USDT
2026-03-28,1000.00,card
2026-03-28,3500.00,card
2026-03-28,2300.00,BALANCE
2026-03-28,3500.00,card
2026-03-28,3500.00,BALANCE
2026-03-28,5400.00,BALANCE
2026-03-28,3500.00,BALANCE
2026-03-28,2030.000,USDT
2026-03-28,2000.00,card
2026-03-28,8500.00,card
2026-03-28,2450.000,USDT
2026-03-28,5000.00,BALANCE
2026-03-28,2450.000,USDT
2026-03-28,3290.000,USDT
2026-03-28,3780.000,USDT
2026-03-28,5000.00,card
2026-03-28,5000.00,card
2026-03-28,5400.00,card
2026-03-28,8500.00,BALANCE
2026-03-28,3500.00,card
2026-03-28,2300.00,BALANCE
